,bromide_E,bromide_ES_root_dipole,bromide_ES_root_electronic_spatial_extent,bromide_dipole,bromide_electronegativity,acid_E,acid_ES_root_dipole,acid_ES_root_electronic_spatial_extent,acid_ES_root_molar_volume,acid_E_thermal_correction,acid_dipole,acid_electronegativity,acid_hardness,acid_homo_energy,acid_lumo_energy,acid_molar_mass,acid_C1_APT_charge,acid_C1_ES_root_Mulliken_charge,acid_C1_ES_root_NPA_Rydberg,acid_C1_ES_root_NPA_charge,acid_C1_ES_root_NPA_core,acid_C1_NMR_anisotropy,acid_C1_NMR_shift,acid_C1_NPA_core,acid_C1_VBur,acid_C2_APT_charge,acid_C2_ES_root_Mulliken_charge,acid_C2_ES_root_NPA_Rydberg,acid_C2_ES_root_NPA_charge,acid_C2_ES_root_NPA_core,acid_C2_Mulliken_charge,acid_C2_NMR_anisotropy,acid_C2_NMR_shift,acid_C2_NPA_Rydberg,acid_C2_NPA_charge,acid_C2_VBur,acid_O1_APT_charge,acid_O1_ES_root_Mulliken_charge,acid_O1_ES_root_NPA_Rydberg,acid_O1_Mulliken_charge,acid_O1_NMR_anisotropy,acid_O1_NMR_shift,acid_O1_NPA_Rydberg,acid_O1_NPA_charge,acid_O1_NPA_core,acid_O1_VBur,acid_O2_APT_charge,acid_O2_ES_root_Mulliken_charge,acid_O2_ES_root_NPA_Rydberg,acid_O2_ES_root_NPA_charge,acid_O2_ES_root_NPA_core,acid_O2_Mulliken_charge,acid_O2_NMR_anisotropy,acid_O2_NMR_shift,acid_O2_NPA_Rydberg,acid_O2_NPA_charge,acid_O2_NPA_core,acid_O2_VBur,yield
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CC(F)(F)C[C@H]1C(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-943.8136653899556,3.968196986031397,4419.108717302574,1693.527189158978,0.2738052432547617,2.262970694522202,0.1294490063562992,0.132211748133746,-0.2616607544900453,0.0027627417774468,251.2296,0.2664008237149166,-0.0166339440864984,0.0297873328429731,-0.1082301816919193,1.999054982610576,37.97623905809084,137.97507166678963,1.999016234346826,0.7033772714088298,1.060300156042859,0.0487452375313304,0.055673576171174,0.5159625165363941,1.9993377437406448,0.2116293854229765,94.62530579411936,26.635158621583777,0.0604752071527614,0.8557511489593691,0.5957658457756535,-0.7126899258595448,-0.1856348171570575,0.0139371883234436,-0.2285188112269139,546.721053073599,-53.3839670543392,0.0109246160188358,-0.6053399842122205,1.999704480349024,0.4246468161924093,-0.6866793214198189,-0.2155280429909647,0.0107656683793574,-0.7050981106339852,1.999695519650976,-0.1885756904427308,163.21341313916383,151.1364873613966,0.0104258254588014,-0.7011426651389598,1.9996743026935733,0.4373424115639519,16.8
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CC(c2ccccc2)CC1C(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-976.2188966780644,2.484496047968066,7248.019632626279,2482.0362375382747,0.3747947585117742,2.805637795970346,0.1331217465458369,0.1173477289029022,-0.2504694754487391,-0.0157740176429347,291.34619999999995,0.2016311585558899,0.0520501210182648,0.0248745549062421,-0.1372755891342392,1.9989892524938455,33.15953126113146,135.46474631296593,1.99898965275728,0.7163127714442651,1.094737653835822,0.1944548859704864,0.0604876493263273,0.8570901769656533,1.9992794816710409,0.1959616707966877,100.98050552610503,23.492351196283305,0.0605762545873136,0.8632999725260648,0.6041988828954168,-0.7276281010004064,-0.2348455285108673,0.010849590415574,-0.2365091633862303,527.5177311859245,-43.5505327107674,0.0107854443708933,-0.6132820346064207,1.9997,0.4462962926653916,-0.6816494628212154,-0.1960807327166618,0.0104853474688823,-0.7039567997386977,1.9996739084180395,-0.1962075226452772,171.15604092972316,149.35744569503214,0.0104830226985373,-0.7044811808391997,1.9996739084180395,0.4379319066818823,7.2
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CC2CCC(C1)C2C(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-862.1024185988286,3.100636359598249,5322.956156976896,2139.55532001766,0.3563874455490844,2.9147369696260217,0.1219388637394464,0.1258013296731464,-0.2477401934125928,0.0038624659337,255.3132,-0.0977454344556169,-0.1144015353968603,0.0248686335915391,-0.3235687617676232,1.9989321832900888,17.853323587423755,141.003529672091,1.99888,0.7330381858233983,1.108383143078728,0.0713740069380862,0.0552547713544845,0.5205030921292039,1.9992721832900888,0.2374252162547488,98.58502647231018,24.98433329960705,0.0591949943595295,0.8729010828575245,0.5752281647328464,-0.7159298584583121,-0.149043350861374,0.0131963774536153,-0.2331266853831845,552.5842363294987,-66.62944535680701,0.0102852857329608,-0.6138783111671788,1.9997100000000003,0.4309502927218463,-0.7143401405826851,-0.2103294274341706,0.0107340134886302,-0.6928384725963397,1.9997100000000003,-0.1986633755067985,181.4828184803333,148.87236384932902,0.0102156765239856,-0.7077557612039145,1.99968,0.3989736925387271,9.9
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCC(=O)C[C@H]1C(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-858.7471411468221,2.4242483307389926,4361.429261831841,1927.541680479262,0.2998942882660157,3.09193442977064,0.1428656809832157,0.115744920279682,-0.2586106012628977,-0.0271207607035337,243.259,0.2584946686196162,-0.0120607481563577,0.0252182728437464,-0.1418751191259699,1.998969015122714,36.6058179265732,139.77164636376233,1.9989880652384264,0.7212676106075655,1.020750335096952,0.1973584896211229,0.0606718782182035,0.858547840323725,1.999303372725605,0.1994131666196844,96.7068940337677,25.79697968774402,0.0597794781082769,0.8573952427904866,0.6067548964558152,-0.689732187392954,-0.2290724570027832,0.0107682402793387,-0.229677940206826,547.7941062154582,-55.24423534734168,0.0108206689851787,-0.6105783827912551,1.999705698172368,0.4650696948577565,-0.6908816251830376,-0.192827529713756,0.0103397564174401,-0.7051144614556337,1.999675698172368,-0.1904037607587345,166.79064330815183,154.02431540111058,0.0103874306260455,-0.7033522415553123,1.999675698172368,0.4094695764428736,1.9
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-784.8307876674958,1.9525564627352885,4966.169040750809,1869.152367053009,0.3191281698888378,2.3383978091997557,0.1203201506765654,0.1273528553659241,-0.2476730060424895,0.0070327046893587,229.2754,-0.0464840070788429,-0.1956162887597269,0.0192659645161455,-0.3165986046284011,1.9989900043248752,25.814547099104665,153.38641868399714,1.998930004140122,0.6873105392589269,1.1227758871034068,0.0609366689153443,0.0542813327191913,0.5170837224080139,1.9993000039567892,0.2258008405037016,97.53529764087348,24.117294249503704,0.0579352002496681,0.87465402100485,0.5418668478840316,-0.7208804941613599,-0.1223610370239477,0.0132496112705722,-0.2332712314399245,554.9507859765595,-63.28844225068197,0.0103797588225439,-0.6104741725617564,1.9997100000000003,0.3933746907014865,-0.7252791438282677,-0.204112917684648,0.0105754986733474,-0.6836433677703327,1.9997099977455413,-0.2020084874105431,180.20022136603623,150.6653788924504,0.0100951824070989,-0.7104993686587286,1.9996848637435,0.3922141608547271,16.2
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCC(C(CC(=O)O)NC(=O)OCc2ccccc2)CC1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1376.6537771472483,2.864832156897437,18960.42523396964,3424.0105720932106,0.5321409957549866,2.84390017680963,0.126292560904602,0.1192797657764907,-0.2455723266810927,-0.0070127951281112,406.4778,-0.1651853843362712,0.0813900637016121,0.0162533707784346,-0.5543650359193666,1.999020003409561,20.27104722997993,155.24080956561667,1.9990200016320885,0.6184881162310236,1.1381115146320584,0.1521378233089923,0.0580239044775408,0.8695474801760422,1.999322738315813,0.152361479074174,103.89159602318004,25.7051614826798,0.0579966109289259,0.8698854937501433,0.5791529462744142,-0.7765900792835813,-0.2441361070185029,0.0106000341819755,-0.244755729294794,543.4608232000137,-72.76993988245877,0.0105927443303675,-0.6239974011553112,1.999692739700648,0.4700427357420816,-0.6785846453821298,-0.1900981074615599,0.0106563689922496,-0.7010918957141903,1.9996700035862285,-0.1899615049206972,170.92763386779677,140.42501199352515,0.0106563605049352,-0.700959390983298,1.999670003236287,0.4240297186392565,3.3
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCC(CC(=O)O)(c2ccccc2)C1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1015.4427876842244,2.425406154464752,7794.430768745938,2435.5727775893847,0.4046409149679003,2.638892951058672,0.1296760630057742,0.1154142481169167,-0.245090311122691,-0.0142618148888575,305.373,-0.110303129675021,0.0931709833437647,0.0207868218664145,-0.5451812147478514,1.9989944954581984,28.14748493315531,151.11757589874355,1.999000443904137,0.6545089886840306,1.0794070945334349,0.1615664045725902,0.0573829729894001,0.8622232486080303,1.9993223931689297,0.1656992810564415,100.62081499405288,27.003546896805503,0.0567739519605785,0.8699089884553355,0.5765854298461396,-0.7072156061012571,-0.2463043662449489,0.0104896085206088,-0.242869746222951,537.4390068578919,-64.73730656091605,0.0104452235580736,-0.6216093103777838,1.9997027467546409,0.4586642034882598,-0.6889900083081054,-0.1921847901271246,0.0103203945531445,-0.6999533797886275,1.9996751630330207,-0.1907302311510836,183.3642717517876,136.4719999680002,0.0103099770881164,-0.6988190435010404,1.9996751630330207,0.4071918599640701,4.0
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCC(CC(=O)O)CC1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-824.0554126556846,2.048570118189858,5766.669966708344,2266.9316653401497,0.3490605601857838,1.4881571760825778,0.1195307713424106,0.1257056574359546,-0.2452364287783653,0.0061748860935439,243.3022,-0.071542207622721,0.0705683006044063,0.0199928501857918,-0.4988162946981405,1.9990783589661576,27.85065903528205,153.3608529120816,1.9990299987341504,0.5859877329992841,1.0889104118775947,-0.0112110314293805,0.0519769166488019,0.5194624982158581,1.999368359304169,0.1404389364336711,99.62173603612234,27.304116871871493,0.0568202851948333,0.860893196208784,0.5379009430997455,-0.7149202792919109,-0.0995177976440746,0.0137708817705693,-0.2369982649846338,539.0117476005578,-76.02256978095242,0.0106357837615005,-0.6103511646090863,1.9997073011481836,0.3824284742943079,-0.6921449195495976,-0.2017369168336319,0.010726329231252,-0.6761031835237318,1.99970999818225,-0.2049160131615849,184.890901657626,144.2144350821391,0.01043779628318,-0.7123814545440662,1.999686241012399,0.405418089853831,19.4
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCC(CCCC(=O)O)CC1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-902.5036199654764,2.380813473091593,8274.871108693082,2071.080874986989,0.408729491113545,3.1098323504578573,0.1147503018143651,0.1269511289236963,-0.2417014307380615,0.0122008271093311,271.3558,-0.0265352870665981,-0.0007448116508995,0.0139724992084458,-0.4871405381424253,1.9991199784099756,46.722692482871,159.75431733816362,1.9990699740021551,0.5441734461764276,1.1471703189078504,0.0149147171962779,0.0493236658715346,0.5200910859799052,1.9993899757506663,0.1759110599927011,95.11908099599796,25.740633185399705,0.0547625663945442,0.8642677985270963,0.4993020683257341,-0.7225515355413319,-0.0882403362385688,0.0131509221389169,-0.2443001063963322,557.5595150751078,-66.28190855135173,0.0103701143287922,-0.6151215238100645,1.99970999497277,0.3847626763572233,-0.7580736342103108,-0.1916689791323503,0.010610261984363,-0.6645712958806386,1.999719979515714,-0.2030020344362743,191.4338584890353,148.70226001491417,0.0101103361514149,-0.7084345263644782,1.999689979515714,0.3563007747965588,7.4
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCC(N2CCC[C@H](CC(=O)O)C2=O)CC1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1148.1946496939147,4.217342158950607,11627.973926801102,2976.607279237789,0.4766953050636234,5.383571062625324,0.1171773652164317,0.1240775285394451,-0.2412548937558769,0.0069001633230134,340.41860000000014,-0.1037900420807833,-0.0449522081771799,0.0178755578521397,-0.5585968055066389,1.9990300630265705,44.79480987187354,158.17379165769788,1.999040021813861,0.6138200311515655,1.1732512362393843,0.1643894103683955,0.0564569722124993,0.8519810250965171,1.999330053121236,0.1743257592696816,97.43864451670608,25.465374314074875,0.0554406442732837,0.8643465785247526,0.5279464168743987,-0.7381713271072908,-0.2535979928607434,0.0103138896047997,-0.2483092245466335,551.0149677000403,-59.638649308369104,0.0102610225289884,-0.6204131143717512,1.9997099933083429,0.4150291809267795,-0.7493971150072024,-0.1987273827574019,0.0102411793955247,-0.7072004044774219,1.9996800049526675,-0.1969159907408965,188.3253324556788,146.92320127729008,0.010110696248628,-0.7040761148703042,1.9996800000000008,0.3582413504078937,8.1
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCC(c2ccccc2)C(C(=O)O)C1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1015.4479687063728,2.2138705988221368,7854.913679518577,2753.253884086356,0.4054459637792285,2.3925538261222883,0.1311760912975876,0.1190097344946245,-0.2501858257922121,-0.0121663568029631,305.373,-0.129218376197571,-0.1430863684790873,0.0203302483572419,-0.3593782532361808,1.998900662292889,26.46667095540445,143.83169002475165,1.9989106622699084,0.7526337346033432,1.0173317779562052,0.2100295451761732,0.060807576193446,0.8690739565452961,1.9992550863205245,0.2119441238945698,100.11860949760558,27.046157826020465,0.0605510159697725,0.8714869477932832,0.6257468559433413,-0.6848532516304449,-0.2255417596459747,0.0107369902411852,-0.2264464862399953,523.9631038755631,-73.98342978256161,0.0107211505370436,-0.6025223471809732,1.9997,0.412513704124167,-0.6521725073556807,-0.2042401204356401,0.0106018927466361,-0.7174713592776872,1.9996850387318192,-0.2055523972437245,163.25863891891535,141.49678467245462,0.0105863946023634,-0.7185545586765125,1.9996850387506888,0.5353364133858558,7.3
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCC(c2ccccc2)C1C(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-976.2197664963436,2.1737096588803686,6913.76047523452,2680.374653095081,0.3747965215345861,2.4889094147687048,0.1338004505534435,0.116664860730241,-0.2504653112836846,-0.0171355898232025,291.34620000000007,0.2090611123432839,0.1440470665912827,0.0263899532396828,-0.1187997837711849,1.998952422523777,24.8757671455747,127.15619895125832,1.998961917105908,0.7473210325660276,0.999052437450144,0.1993760073401596,0.0623127415263246,0.8559317792988757,1.9992698084063951,0.2012375547063698,102.4804280746712,25.10081151340061,0.0621118985545292,0.8601920132242163,0.6499464128349233,-0.6812455204669126,-0.2305351337315678,0.0108169055665367,-0.2318525345746093,532.6446540400195,-49.98354805213504,0.0107529978267411,-0.6097228626630179,1.9996962068456163,0.4726447917053537,-0.6404287914453118,-0.1911785766598314,0.0106274369873121,-0.7047331771736448,1.9996711572878711,-0.1920556506701353,168.5519143581635,145.95592828474577,0.0106293529059222,-0.7057362294359755,1.9996711572878711,0.4891886426577131,18.4
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCC1CC(=O)O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-745.5755885515935,3.8613034772389936,3543.324760975454,1963.57390264482,0.2876181778631697,2.269176175636164,0.1204654829074967,0.1269128132116922,-0.247378296119189,0.0064473303041955,215.2486,-0.1287965701661322,0.0833637969311528,0.016781560251633,-0.5207423803543851,1.9990809006852264,31.783241723182385,157.49085125981546,1.999010990823568,0.5959485610298042,1.1105916199249084,-0.042328025633974,0.0534175618761335,0.5153767604782402,1.9993834701666329,0.1548054999497904,100.20972144938273,26.564347454162576,0.0569219680638242,0.866065343311642,0.5787551439013598,-0.7174565516977054,-0.2487182469606317,0.0130792145081172,-0.2500044905979294,539.1446283705304,-61.99203386725239,0.0104894739293717,-0.6249583383364694,1.999706748569159,0.48362581585244,-0.7091269803636068,-0.2286307633676172,0.0112463402509117,-0.7158578210754794,1.9997032837883035,-0.1961355695061655,181.9594289999729,143.71244731093194,0.0102849769839973,-0.7034612967687385,1.999680859754844,0.3985368184567112,20.3
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCC2(CC1)CC(C(=O)O)C2,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-901.3021830986796,2.375942130608629,7849.513234561099,2310.1209789049376,0.3851078824953046,2.3735552719581543,0.1182999696292882,0.1240191549778378,-0.2423191246071261,0.0057191853485496,269.34000000000003,-0.0979821348838146,-0.2563493690987978,0.0237992230887093,-0.3079431994114739,1.9989699955862512,27.14366453454777,163.8013005628505,1.9989200022226596,0.6505017915380311,1.1608243933640623,0.0769013260435389,0.0514491679141798,0.5254244624577133,1.9992631037447344,0.2185781423858502,100.14240439583978,22.3551080790332,0.0568426677598674,0.8648633194371238,0.5382400997035507,-0.730338758403778,-0.0923128800492751,0.0131789364629815,-0.2452532936845192,540.5673079977493,-51.25655804426214,0.0104613587928446,-0.6219414250152016,1.9997100000000003,0.4089025980790624,-0.7426601626953551,-0.1888828127557221,0.0104193961603775,-0.6599729357312828,1.9997100000000003,-0.1990442326127889,176.34595284488978,148.31445606598768,0.0102234832909561,-0.7022712147525516,1.9996868918415167,0.3691222985809873,3.3
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCC2(CCC(CC(=O)O)CC2)CC1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1019.0091373928792,2.9733174520961225,11783.476651685229,2613.977765787756,0.4761908058109451,3.392212624913341,0.1158208954779495,0.1259343893128121,-0.2417552847907617,0.0101134938348625,311.42040000000003,-0.0708417157784086,0.0746015016314331,0.0196610307912995,-0.4966947235975189,1.999079988762164,32.860221188755,151.30282355032492,1.9990299999976788,0.583406006347602,1.1085888276102214,-0.0061445915437662,0.0513418716912321,0.5214974659073909,1.99937002208753,0.1390259890391202,100.33600199741636,27.119154960287617,0.0567737495125298,0.8621942248558512,0.5325024883348862,-0.728507826457825,-0.083212459525438,0.0136770986266502,-0.2343098679952284,534.5577475219262,-80.33514172330767,0.0106580225208267,-0.607220067785844,1.999709986987699,0.3666481600412893,-0.6929422061674487,-0.2002607140412923,0.0107794461402935,-0.6740781132646912,1.9997100000000003,-0.207819936902672,182.41556176393937,148.88565372378588,0.0104786924734317,-0.7164193513465332,1.999689944221387,0.4121233442650072,10.0
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCCC(C(=O)O)C1c1ccccc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1015.448075721573,3.030890636238808,7213.441918529674,2501.419394699017,0.4053618251248895,1.7946252721394669,0.1293711195830366,0.1167315261549935,-0.2461026457380302,-0.012639593428043,305.373,-0.0828776065766002,-0.1579260327051727,0.0188995178581651,-0.3682523738793063,1.9989380754264687,22.175624680988733,150.89206064275132,1.9989387803163925,0.7454490133981097,1.092702449606057,0.2062818125834156,0.059733052693405,0.8602629321801823,1.999259180038068,0.2125371984106062,98.88099076828637,24.49690704757049,0.0587066965123913,0.8724124163208966,0.5985843307549897,-0.7337582421907399,-0.2376050093957418,0.0102905518321497,-0.2360809015663854,549.8145086342498,-59.30213883893096,0.0101832684751021,-0.6176870644357629,1.9997091819502608,0.4349877622724549,-0.6865756191101242,-0.1861270727184716,0.0100742180755949,-0.7033262132389692,1.9996700992624548,-0.1843227528065594,174.0932402955045,145.84382834153791,0.0100497769881022,-0.7018061218079235,1.9996700164108816,0.4302275177133596,16.4
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCCC(CC(=O)O)C1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-824.0633530402354,4.614433963015454,3957.856336251183,2020.1881231215125,0.3491691904934363,1.6429036136852444,0.1194414331404394,0.1242423607978301,-0.2436837939382695,0.0048009276573907,243.30219999999997,-0.0867592168160412,0.0208082607685413,0.0181046569920318,-0.5234657572031889,1.9990800820880448,40.11331845415153,161.0043347896854,1.9990200820025104,0.6583994098888748,1.0824027247113306,-0.0088788134995458,0.0543438082765258,0.5238454575461218,1.9993700820880669,0.1935136409391896,98.79124257509262,25.76919038316469,0.0570371990970533,0.8710899847883707,0.610968114920529,-0.6983703996726739,-0.2765570177788718,0.0133835943679185,-0.2477981049677284,554.3745193623151,-64.67500394269588,0.0101542613235523,-0.6178975074798753,1.9997000820025104,0.4706947363294754,-0.7241117797621996,-0.2464345943366783,0.0114460625757558,-0.7406126527665653,1.999709999952138,-0.2058710064535612,185.74601800466752,143.3548940416044,0.0101230313301517,-0.7116187333153974,1.999680081913034,0.4498605126839258,7.9
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCCC(CCC(=O)O)C1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-863.2838872863005,2.917248770593157,5255.632364021076,2351.1583241291946,0.3790868261807387,1.9926658156863724,0.1173242294089454,0.1252906035600968,-0.2426148329690423,0.0079663741511514,257.32899999999995,-0.0783330190859953,-0.0199529416444363,0.0145347089417141,-0.4999323837779245,1.999084221130284,35.171521020804626,164.0603399584972,1.9990326068406483,0.6075525520908038,1.1184371597641962,-0.0003747724257758,0.0509029994225077,0.5158813966995113,1.9993721105419,0.1688909453535524,96.50921632201089,25.111179396304827,0.0555184731027934,0.8637600487172986,0.535940960916259,-0.7256657895660011,-0.1179811873556938,0.0130073957661762,-0.2448022362962141,551.6753045624639,-64.54370999119351,0.0102941202978249,-0.6201338216196668,1.999708385663881,0.418610226979602,-0.7255035264525757,-0.198321134178993,0.0106597383652226,-0.6768069612648245,1.9997093805100248,-0.2004365963952151,191.74495500463289,146.70803829213386,0.0101401260923025,-0.7098372264663008,1.9996824225266756,0.3834889488362097,10.7
